,tender_id,customer,location,name_of_work,publish_date,submission_date,emd,pbm,e_value,inserted_time,inserted_user_id
0,2025_IGNP_442133_4,IGNP||ACE(B)BIKANER||SE_STAGE_II CIRCL_I,Direct Minor,network of canals of direct minors between RD 860 to 961,2025-01-07 17:00,2025-01-20 16:00,19472,,973584,18-01-2025 02:23:27,Eproc Rajasthan GOV BOT
1,2025_UITAL_442119_1,UIT -Alwar-Secretary||Supredent Eng.||E.E.-II||A.En-II,UIT ALWAR,SITC of Internet Leased Line 500 MBPSwith public IP Pool and Internal Networking at UIT Alwar,2025-01-07 15:10,2025-01-24 14:00,20000,,1000000,18-01-2025 02:24:08,Eproc Rajasthan GOV BOT
