,tender_id,customer,location,name_of_work,publish_date,submission_date,emd,pbm,e_value,inserted_time,inserted_user_id
0,2025_OCAC_109417_1,Orissa Computer Application Centre,OCAC Bhubaneswar,Request for Proposal for Procurement of Switches and Storage for State Data Centre,2025-01-15 14:00,2025-02-11 16:00,2000000,2025-01-21 15:30,NA,10-02-2025 10:46:01,Tendersodisha GOV BOT
